trial_id,testbed,group,attack_id,template_id,attacker_goal_selected,monitor_decision,relation_decision,gateway_decision,service_effect,reject_reason,statement_digest,evidence_class
supply_chain-A12-225,supply_chain,G3,A12,supply_chain-A12-template-24,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,3b4483a565063e329fe796f0e5baf0ef72259da170f2036baa75ee56e70756c1,executed_reference_runtime
supply_chain-A12-226,supply_chain,G3,A12,supply_chain-A12-template-00,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,9147eb0375a3cef7feefd0b9ff325aafab35a6a4bac72d25719b55bd43adee07,executed_reference_runtime
supply_chain-A12-227,supply_chain,G3,A12,supply_chain-A12-template-01,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,2508c13860b51ca4bf3cf8496989c0a3c46d62c5ae03d9dae3606ac11e0c9853,executed_reference_runtime
supply_chain-A12-228,supply_chain,G3,A12,supply_chain-A12-template-02,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,bd99fff4a20d46eb26c28c7accd5cc9597448344cf643e93c97fe69e9aa166b8,executed_reference_runtime
supply_chain-A12-229,supply_chain,G3,A12,supply_chain-A12-template-03,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,6f79c743fd98ffaf71c3802b511a4720a3123487f2fd3bd91c7019ecac96cb63,executed_reference_runtime
supply_chain-A12-230,supply_chain,G3,A12,supply_chain-A12-template-04,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,ad5a81dc63da41fa7736cdc913e5559a8a46a2a2b7c249c0d224c944bbe65f4f,executed_reference_runtime
supply_chain-A12-231,supply_chain,G3,A12,supply_chain-A12-template-05,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,e39c5e809309b472766bcbfeb78d851542f83e0cdc1f9d94e95a4b863b971077,executed_reference_runtime
supply_chain-A12-232,supply_chain,G3,A12,supply_chain-A12-template-06,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,99a48bcfb8d440ba54619d12211773d72a0c366d13145066885cb00ef99a0ad8,executed_reference_runtime
supply_chain-A12-233,supply_chain,G3,A12,supply_chain-A12-template-07,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,b2ec5ebb1b6168969765ffc577fbe981ec96468d99b954a9a910687c22fd5184,executed_reference_runtime
supply_chain-A12-234,supply_chain,G3,A12,supply_chain-A12-template-08,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,d098e274abf478849b0807ba1e9c11babc878fe8ac27d6c79f66da0129fcf931,executed_reference_runtime
supply_chain-A12-235,supply_chain,G3,A12,supply_chain-A12-template-09,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,b56942f2472e733a837ea941ae8dd64aa7d1a6456edb2c08c7bfdb03588f7dd2,executed_reference_runtime
supply_chain-A12-236,supply_chain,G3,A12,supply_chain-A12-template-10,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,5a4df52a070f6a3fa5b50772f0517b5fbe97066e1e48dcad58690330cde7ea17,executed_reference_runtime
supply_chain-A12-237,supply_chain,G3,A12,supply_chain-A12-template-11,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,32739ee90bdf22058bf9c30d0e7d4f86cc9028d36cfcc8c829523869beec2d5a,executed_reference_runtime
supply_chain-A12-238,supply_chain,G3,A12,supply_chain-A12-template-12,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,f29b45d7ee3bd8ff1bb8b4562ebf3b98df70a690c2b27e8cd20082089385ca8f,executed_reference_runtime
supply_chain-A12-239,supply_chain,G3,A12,supply_chain-A12-template-13,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,cbe3dba9e962f7daf4d3f162287df748e6378f36cf9cac62c5b3ab6316521511,executed_reference_runtime
supply_chain-A12-240,supply_chain,G3,A12,supply_chain-A12-template-14,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,5c338ad782fbc4f9ecb4e5090c2f161efefc5ba656363b7aac2e1a7b6277ac68,executed_reference_runtime
supply_chain-A12-241,supply_chain,G3,A12,supply_chain-A12-template-15,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,582d1d680db8b9c0187f770e435bb618be6b910bea5229c1ae69cc0fad64580b,executed_reference_runtime
supply_chain-A12-242,supply_chain,G3,A12,supply_chain-A12-template-16,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,1d67d2c87efa6d8091e265817c2264620d61d7b22742849231333c40af449512,executed_reference_runtime
supply_chain-A12-243,supply_chain,G3,A12,supply_chain-A12-template-17,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,9078ec5e1f009baaebb1503eae1189b77572c59ba89b6594789e27e9c77fd095,executed_reference_runtime
supply_chain-A12-244,supply_chain,G3,A12,supply_chain-A12-template-18,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,e500b1b17937a1281abd180b0b0e7d1ef0a80bccc8e36081a9e45925a4afd781,executed_reference_runtime
supply_chain-A12-245,supply_chain,G3,A12,supply_chain-A12-template-19,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,b9080cfbcc34d8414523a4b63a0736f8578a4cf16fc3185cdfac59794727414a,executed_reference_runtime
supply_chain-A12-246,supply_chain,G3,A12,supply_chain-A12-template-20,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,c2737d96ae1ef20165afcbb405a812df4edca6abed4929c399472e11bcdbe2f2,executed_reference_runtime
supply_chain-A12-247,supply_chain,G3,A12,supply_chain-A12-template-21,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,3d7ad53e57fadfe3c30467d2dff95768681ed045117ca0c69e038472de8dcbf9,executed_reference_runtime
supply_chain-A12-248,supply_chain,G3,A12,supply_chain-A12-template-22,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,1b25f6edaefeebd9bfb9a3edbb0d39da1d8cbc54e7f6d5bc1543847a1614f13a,executed_reference_runtime
supply_chain-A12-249,supply_chain,G3,A12,supply_chain-A12-template-23,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,24a87f5bdb8e151b3a5f281dfdb06bba61e33267ec9f626e180c9af77702f77e,executed_reference_runtime
supply_chain-A12-250,supply_chain,G3,A12,supply_chain-A12-template-24,true,record,unsatisfied,reject,false,epoch or revocation witness is stale,d4dbd14d4342dd4a9fad36abf20f73fc713a643e36b0f6210c51077ff4b34e98,executed_reference_runtime
supply_chain-A13-001,supply_chain,G3,A13,supply_chain-A13-template-00,true,record,unsatisfied,reject,false,cryptographic suite mismatch,ff9cb46be0e21c5c6a0a1f298c6dd1e786a9f599cb88a4dd2455c57867a466c2,executed_reference_runtime
supply_chain-A13-002,supply_chain,G3,A13,supply_chain-A13-template-01,true,record,unsatisfied,reject,false,cryptographic suite mismatch,1d9d58c6ed5e7ad62f9ee16e64335685dea25fb7a630b366641729105c996a4c,executed_reference_runtime
supply_chain-A13-003,supply_chain,G3,A13,supply_chain-A13-template-02,true,record,unsatisfied,reject,false,cryptographic suite mismatch,7f546c232d8cece63d0d743df1d8c6c0f86043b86e00e3c62b76c62b2f64b2d3,executed_reference_runtime
supply_chain-A13-004,supply_chain,G3,A13,supply_chain-A13-template-03,true,record,unsatisfied,reject,false,cryptographic suite mismatch,daddc922179350a00cf76caa38f2e2bbe92ecfd0c810035095a812987cab184d,executed_reference_runtime
supply_chain-A13-005,supply_chain,G3,A13,supply_chain-A13-template-04,true,record,unsatisfied,reject,false,cryptographic suite mismatch,4aa8d91003b66ab150f81d860ef8e88f297d7e6aec0ad472d26758f85ac10245,executed_reference_runtime
supply_chain-A13-006,supply_chain,G3,A13,supply_chain-A13-template-05,true,record,unsatisfied,reject,false,cryptographic suite mismatch,2cb83d8c9928a3b9eec934db468ff377cd413c6c1a9c07bb5b1cb263c295e62a,executed_reference_runtime
supply_chain-A13-007,supply_chain,G3,A13,supply_chain-A13-template-06,true,record,unsatisfied,reject,false,cryptographic suite mismatch,066ede65a45ed7f0069d0d077cc7251a12fc81bb87468c0da0fb19de83d79062,executed_reference_runtime
supply_chain-A13-008,supply_chain,G3,A13,supply_chain-A13-template-07,true,record,unsatisfied,reject,false,cryptographic suite mismatch,a569aff34abdf001812831099e42b89d6f1de9e59e86e045cbce82d914bc1f90,executed_reference_runtime
supply_chain-A13-009,supply_chain,G3,A13,supply_chain-A13-template-08,true,record,unsatisfied,reject,false,cryptographic suite mismatch,bceb712212d7f1bba5facbbcfae60a0c40a138f440e305e37adaa77249e62f4f,executed_reference_runtime
supply_chain-A13-010,supply_chain,G3,A13,supply_chain-A13-template-09,true,record,unsatisfied,reject,false,cryptographic suite mismatch,f0e6bfdb4e33f65e867e9eaa0001387de88af136da65f92c2c2fe8ab8dafae4c,executed_reference_runtime
supply_chain-A13-011,supply_chain,G3,A13,supply_chain-A13-template-10,true,record,unsatisfied,reject,false,cryptographic suite mismatch,7dd4911122e93c0807ae72b2c3fd8b6489675d3512ea1e3e8b33aa3ec7ad4bf2,executed_reference_runtime
supply_chain-A13-012,supply_chain,G3,A13,supply_chain-A13-template-11,true,record,unsatisfied,reject,false,cryptographic suite mismatch,e5c4a6ca52b946911e03bf17ca89037f0965aac31f6a62debea9ca46933a2924,executed_reference_runtime
supply_chain-A13-013,supply_chain,G3,A13,supply_chain-A13-template-12,true,record,unsatisfied,reject,false,cryptographic suite mismatch,036906ba2cb57e1f15f7d26c8fc9457bdb97d0dec7f67432359390c898e2e33e,executed_reference_runtime
supply_chain-A13-014,supply_chain,G3,A13,supply_chain-A13-template-13,true,record,unsatisfied,reject,false,cryptographic suite mismatch,a95ec187d357642a54993f9a225e4d95d9b9df48738403d5eb65441f0590f309,executed_reference_runtime
supply_chain-A13-015,supply_chain,G3,A13,supply_chain-A13-template-14,true,record,unsatisfied,reject,false,cryptographic suite mismatch,72d5482c81526ecfb3d1a9e7bb286ae0ca4a0d67207c5f653ee8a17d74dc25b9,executed_reference_runtime
supply_chain-A13-016,supply_chain,G3,A13,supply_chain-A13-template-15,true,record,unsatisfied,reject,false,cryptographic suite mismatch,d4f60022aed315a6e6ff8d905bbe696cf3afc1236a3c7026af751db8a4a24b23,executed_reference_runtime
supply_chain-A13-017,supply_chain,G3,A13,supply_chain-A13-template-16,true,record,unsatisfied,reject,false,cryptographic suite mismatch,a82b112b45dacd097997d66da05aff053ff587b11d01b3ebb6b3b024f4ea59fe,executed_reference_runtime
supply_chain-A13-018,supply_chain,G3,A13,supply_chain-A13-template-17,true,record,unsatisfied,reject,false,cryptographic suite mismatch,1ab4b9abdb806b78d4dcf726e5483746a2e6237c14a47623336a6440e9ad7664,executed_reference_runtime
supply_chain-A13-019,supply_chain,G3,A13,supply_chain-A13-template-18,true,record,unsatisfied,reject,false,cryptographic suite mismatch,93480f7cbcb4bed5baaae64a4f4f1f5a0aa9e9f56e5ce8e2eb00aad6fb66caf0,executed_reference_runtime
supply_chain-A13-020,supply_chain,G3,A13,supply_chain-A13-template-19,true,record,unsatisfied,reject,false,cryptographic suite mismatch,7e4b2b2858bc0935d3cdf991d7ed0d6f6567e06e27b53c8f4ff5fa3fffa64979,executed_reference_runtime
supply_chain-A13-021,supply_chain,G3,A13,supply_chain-A13-template-20,true,record,unsatisfied,reject,false,cryptographic suite mismatch,a405d57189fb19c4ac092492ff21c492f358e024fac36dc95a989c2da66d01a4,executed_reference_runtime
supply_chain-A13-022,supply_chain,G3,A13,supply_chain-A13-template-21,true,record,unsatisfied,reject,false,cryptographic suite mismatch,cdd9ba221e49d4d3455fc5e476113c79399e1f4ba657eb23c4421db0638170a8,executed_reference_runtime
supply_chain-A13-023,supply_chain,G3,A13,supply_chain-A13-template-22,true,record,unsatisfied,reject,false,cryptographic suite mismatch,bd088ec6d9526e44cf94e25f7cfa9868d75cfff8df46a7cdf20bf95129bf575b,executed_reference_runtime
supply_chain-A13-024,supply_chain,G3,A13,supply_chain-A13-template-23,true,record,unsatisfied,reject,false,cryptographic suite mismatch,035818502895a51d6c3c9e1c9b20cfc9379b74cbd30950e794048caf4bf09b95,executed_reference_runtime
supply_chain-A13-025,supply_chain,G3,A13,supply_chain-A13-template-24,true,record,unsatisfied,reject,false,cryptographic suite mismatch,e676563621a5de47b2e63cbf72c7c20971278cc27d51e8f6e132c1b7ba47be67,executed_reference_runtime
supply_chain-A13-026,supply_chain,G3,A13,supply_chain-A13-template-00,true,record,unsatisfied,reject,false,cryptographic suite mismatch,d2dce932d67d37a9cc8bca76349abeac66f002dd3356a0585d01fa96b5257d49,executed_reference_runtime
supply_chain-A13-027,supply_chain,G3,A13,supply_chain-A13-template-01,true,record,unsatisfied,reject,false,cryptographic suite mismatch,d9f03c60402bfdce0049d9919edc9fdca77e98409a042aff7c8d5ad43701057d,executed_reference_runtime
supply_chain-A13-028,supply_chain,G3,A13,supply_chain-A13-template-02,true,record,unsatisfied,reject,false,cryptographic suite mismatch,1ca2ebc14c1372d54a6de1a48824b85247f4db443645c0790d46c5d8c7ea371f,executed_reference_runtime
supply_chain-A13-029,supply_chain,G3,A13,supply_chain-A13-template-03,true,record,unsatisfied,reject,false,cryptographic suite mismatch,b00e2cb2ecda7e9b267d2f545e23dd830c6a06478d9d2b4d869e1a71537e7c85,executed_reference_runtime
supply_chain-A13-030,supply_chain,G3,A13,supply_chain-A13-template-04,true,record,unsatisfied,reject,false,cryptographic suite mismatch,8972064779880b6218565fe4ebd8e8fbe9015239de9bf7fda1b15a597a7ef195,executed_reference_runtime
supply_chain-A13-031,supply_chain,G3,A13,supply_chain-A13-template-05,true,record,unsatisfied,reject,false,cryptographic suite mismatch,d511fe61a9c9cf5dcc566be5291f57ac999677ee759e282a40e2d9b153e7ad95,executed_reference_runtime
supply_chain-A13-032,supply_chain,G3,A13,supply_chain-A13-template-06,true,record,unsatisfied,reject,false,cryptographic suite mismatch,8c74fef9fae0ef3569f16d5d02ff8a9d8e73999bb840f9c4f581949549a86c54,executed_reference_runtime
supply_chain-A13-033,supply_chain,G3,A13,supply_chain-A13-template-07,true,record,unsatisfied,reject,false,cryptographic suite mismatch,4278876252fb9a756197148cb12bfd54c00e7da96c5b900faa982861745f7eb2,executed_reference_runtime
supply_chain-A13-034,supply_chain,G3,A13,supply_chain-A13-template-08,true,record,unsatisfied,reject,false,cryptographic suite mismatch,041f107c671c685ad0ffdd7545b9c07d5f91c92e9820bb2824b8bfb0213169aa,executed_reference_runtime
supply_chain-A13-035,supply_chain,G3,A13,supply_chain-A13-template-09,true,record,unsatisfied,reject,false,cryptographic suite mismatch,ab082ef9b0f2a6c0134a535bb2f81a33df41c462aa7b3bcfb5edf7af55fb8466,executed_reference_runtime
supply_chain-A13-036,supply_chain,G3,A13,supply_chain-A13-template-10,true,record,unsatisfied,reject,false,cryptographic suite mismatch,029695db64df3635a780dd4c6d678cdd465202f0f639cb7eb9d389bfd5b2af11,executed_reference_runtime
supply_chain-A13-037,supply_chain,G3,A13,supply_chain-A13-template-11,true,record,unsatisfied,reject,false,cryptographic suite mismatch,3703604296dfd9a3307cb6a11737cdc4f289fca742a9321689905e8bf1ee9a0e,executed_reference_runtime
supply_chain-A13-038,supply_chain,G3,A13,supply_chain-A13-template-12,true,record,unsatisfied,reject,false,cryptographic suite mismatch,101813d9667cc4e17c89051ceceb46a60cac6446f770115f6d97ed2681a1091b,executed_reference_runtime
supply_chain-A13-039,supply_chain,G3,A13,supply_chain-A13-template-13,true,record,unsatisfied,reject,false,cryptographic suite mismatch,497c6dc865199f985ecc6b52448c4fb077c27e9baf69ee50bda95d7b5737b839,executed_reference_runtime
supply_chain-A13-040,supply_chain,G3,A13,supply_chain-A13-template-14,true,record,unsatisfied,reject,false,cryptographic suite mismatch,32cdc15f44e853fc1310b6c3e6596afd43b433d842c94d817f526f385bcacf24,executed_reference_runtime
supply_chain-A13-041,supply_chain,G3,A13,supply_chain-A13-template-15,true,record,unsatisfied,reject,false,cryptographic suite mismatch,f206843d8b51c99d4266e169d38f4e02ce53aef807d67a8f1b4e152193590064,executed_reference_runtime
supply_chain-A13-042,supply_chain,G3,A13,supply_chain-A13-template-16,true,record,unsatisfied,reject,false,cryptographic suite mismatch,f647c81f061c9403d71ac08ec6641a2284978dc823545c182a1fa8969302806f,executed_reference_runtime
supply_chain-A13-043,supply_chain,G3,A13,supply_chain-A13-template-17,true,record,unsatisfied,reject,false,cryptographic suite mismatch,45de5c83ab667d9f6567b9fbfa6660b6c31763b45d20dc3d89d88179be76d1b1,executed_reference_runtime
supply_chain-A13-044,supply_chain,G3,A13,supply_chain-A13-template-18,true,record,unsatisfied,reject,false,cryptographic suite mismatch,2aaff2ebc1a0488ba9a02225e24ca00bf28a1c2f9eff202c035cdb98c328630d,executed_reference_runtime
supply_chain-A13-045,supply_chain,G3,A13,supply_chain-A13-template-19,true,record,unsatisfied,reject,false,cryptographic suite mismatch,cd410272d14fd0b56612aee9de48c6682b28fc2ffb7194c08a7d4ca9a6961fd0,executed_reference_runtime
supply_chain-A13-046,supply_chain,G3,A13,supply_chain-A13-template-20,true,record,unsatisfied,reject,false,cryptographic suite mismatch,7ae0c1315d5971e4e3249e965dc20c3a7b7aa11ae441cf05f735060e1e318fe1,executed_reference_runtime
supply_chain-A13-047,supply_chain,G3,A13,supply_chain-A13-template-21,true,record,unsatisfied,reject,false,cryptographic suite mismatch,9198e595417754f92cd236ca21fc2627350904a4853ab23bc3fff38915898b37,executed_reference_runtime
supply_chain-A13-048,supply_chain,G3,A13,supply_chain-A13-template-22,true,record,unsatisfied,reject,false,cryptographic suite mismatch,acbd4e2898f8962a2e490060f0dd27015182ca6e63d0a0036705f0b7a183f45e,executed_reference_runtime
supply_chain-A13-049,supply_chain,G3,A13,supply_chain-A13-template-23,true,record,unsatisfied,reject,false,cryptographic suite mismatch,539942c389ccf8543480d5f8a1ddc0a6307f72bfe3d2487ef62d088e95bd30c2,executed_reference_runtime
supply_chain-A13-050,supply_chain,G3,A13,supply_chain-A13-template-24,true,record,unsatisfied,reject,false,cryptographic suite mismatch,b3315b4b427715994d9ac2129649f3564f8df54a0636d650126d7909ff592ce0,executed_reference_runtime
supply_chain-A13-051,supply_chain,G3,A13,supply_chain-A13-template-00,true,record,unsatisfied,reject,false,cryptographic suite mismatch,ddce5855f3a01abdd6c85f79f730ffd21963840f770127910d00a6ab598abd8c,executed_reference_runtime
supply_chain-A13-052,supply_chain,G3,A13,supply_chain-A13-template-01,true,record,unsatisfied,reject,false,cryptographic suite mismatch,2bcbf2f03c5c87c550f7ee4e3a3fa238d5216b27a2afa2f56c05282a8deead35,executed_reference_runtime
supply_chain-A13-053,supply_chain,G3,A13,supply_chain-A13-template-02,true,record,unsatisfied,reject,false,cryptographic suite mismatch,b2658f7fc0015764af6d57cbc7b0832e53c77602f4b9e06d87c7ed4d80254c13,executed_reference_runtime
supply_chain-A13-054,supply_chain,G3,A13,supply_chain-A13-template-03,true,record,unsatisfied,reject,false,cryptographic suite mismatch,98983688acc58d1254db7fdfb9b7a7078168e58a65e1f713dc5d78229c1eb01f,executed_reference_runtime
supply_chain-A13-055,supply_chain,G3,A13,supply_chain-A13-template-04,true,record,unsatisfied,reject,false,cryptographic suite mismatch,bfcc0743ec42b62e6f9b89b1798bc3e4f8013ef29c5c65fc8dedb0a442e8ea36,executed_reference_runtime
supply_chain-A13-056,supply_chain,G3,A13,supply_chain-A13-template-05,true,record,unsatisfied,reject,false,cryptographic suite mismatch,a59248175ff24a5836ae56ffa6112bc40ba11651f15405f24a4e664275ad9344,executed_reference_runtime
supply_chain-A13-057,supply_chain,G3,A13,supply_chain-A13-template-06,true,record,unsatisfied,reject,false,cryptographic suite mismatch,0dceef6890afaf27e4a57abc2cba06056c2fbbe2aebb61263641ff095932b385,executed_reference_runtime
supply_chain-A13-058,supply_chain,G3,A13,supply_chain-A13-template-07,true,record,unsatisfied,reject,false,cryptographic suite mismatch,7d6c1cef73cb9fc623665f7e3cb1665b575c81b5ff612f4f19706a4c7a6e15c2,executed_reference_runtime
supply_chain-A13-059,supply_chain,G3,A13,supply_chain-A13-template-08,true,record,unsatisfied,reject,false,cryptographic suite mismatch,65277d73d17df5d1f4781c2be2c7dabd53d3738c7c1725c8f8512f0165c67553,executed_reference_runtime
supply_chain-A13-060,supply_chain,G3,A13,supply_chain-A13-template-09,true,record,unsatisfied,reject,false,cryptographic suite mismatch,1b261387d619082af8362d2c10f4a2e7176ea97caf7ea30244121c50428ae6b9,executed_reference_runtime
supply_chain-A13-061,supply_chain,G3,A13,supply_chain-A13-template-10,true,record,unsatisfied,reject,false,cryptographic suite mismatch,db8720d907ffba03dc5331c5d82d084b4b3efa0833bbcb18b89c8abad241eaa8,executed_reference_runtime
supply_chain-A13-062,supply_chain,G3,A13,supply_chain-A13-template-11,true,record,unsatisfied,reject,false,cryptographic suite mismatch,c0118af5baff45afee66bdd96f0062e8f32f18cbe085af365183f7c3da988dd5,executed_reference_runtime
supply_chain-A13-063,supply_chain,G3,A13,supply_chain-A13-template-12,true,record,unsatisfied,reject,false,cryptographic suite mismatch,7e8859d3e121f21eac7e705e8a9b275ce0757d83908fca5722a8706f398fff84,executed_reference_runtime
supply_chain-A13-064,supply_chain,G3,A13,supply_chain-A13-template-13,true,record,unsatisfied,reject,false,cryptographic suite mismatch,789535474241b7f073d15e5db0cf1263f5e67a0aa557a9c8feb5140d3aa5705b,executed_reference_runtime
supply_chain-A13-065,supply_chain,G3,A13,supply_chain-A13-template-14,true,record,unsatisfied,reject,false,cryptographic suite mismatch,54df9dfd83965ba15f069685edfdeeaaf1a30c4da6a7d27a4c849e0930fdf851,executed_reference_runtime
supply_chain-A13-066,supply_chain,G3,A13,supply_chain-A13-template-15,true,record,unsatisfied,reject,false,cryptographic suite mismatch,003d279441f96110f113057645da36c20706f06c30074779703748be56602c15,executed_reference_runtime
supply_chain-A13-067,supply_chain,G3,A13,supply_chain-A13-template-16,true,record,unsatisfied,reject,false,cryptographic suite mismatch,f3b6e308ee8424bddd3684d7638b2a51446472bb6de3ae0449a85c23f58ff611,executed_reference_runtime
supply_chain-A13-068,supply_chain,G3,A13,supply_chain-A13-template-17,true,record,unsatisfied,reject,false,cryptographic suite mismatch,e29303b4f413de2b28df6dd1d63351d4933975bb16a283649e8a8c0b582a7e02,executed_reference_runtime
supply_chain-A13-069,supply_chain,G3,A13,supply_chain-A13-template-18,true,record,unsatisfied,reject,false,cryptographic suite mismatch,1e1b7c7104b3e15652b113e24e90ae1083b46d916a871dd3d0582d5cce68eb96,executed_reference_runtime
supply_chain-A13-070,supply_chain,G3,A13,supply_chain-A13-template-19,true,record,unsatisfied,reject,false,cryptographic suite mismatch,5844f9011be65c288ee045c43d90a1244f48213af3e4e090a0e3971f712fa99d,executed_reference_runtime
supply_chain-A13-071,supply_chain,G3,A13,supply_chain-A13-template-20,true,record,unsatisfied,reject,false,cryptographic suite mismatch,d8b0b6d06e6de7155a5e1825bea95fc486cb25e0021383a2f283ab74b6be40b3,executed_reference_runtime
supply_chain-A13-072,supply_chain,G3,A13,supply_chain-A13-template-21,true,record,unsatisfied,reject,false,cryptographic suite mismatch,db4561d926354c5e6cef8d6e64b9282de3f828d6c6103474e64129a830790254,executed_reference_runtime
supply_chain-A13-073,supply_chain,G3,A13,supply_chain-A13-template-22,true,record,unsatisfied,reject,false,cryptographic suite mismatch,e579ef0ae4894105b17770bd1fa94158eabb890ad9962cc9503dd23fb591f846,executed_reference_runtime
supply_chain-A13-074,supply_chain,G3,A13,supply_chain-A13-template-23,true,record,unsatisfied,reject,false,cryptographic suite mismatch,09e0e75366ba17f750df45d7e6942ac4a224930ff7425d80776c7967a8c40476,executed_reference_runtime
supply_chain-A13-075,supply_chain,G3,A13,supply_chain-A13-template-24,true,record,unsatisfied,reject,false,cryptographic suite mismatch,c132d99310a9109533d45b55242a8ea37f6b82af008ad5e182c4fa4ef144abe7,executed_reference_runtime
supply_chain-A13-076,supply_chain,G3,A13,supply_chain-A13-template-00,true,record,unsatisfied,reject,false,cryptographic suite mismatch,33285e69cbad16ee466d2ad2d61536790d718291304a7a2b75f7b4b9eeb2e96f,executed_reference_runtime
supply_chain-A13-077,supply_chain,G3,A13,supply_chain-A13-template-01,true,record,unsatisfied,reject,false,cryptographic suite mismatch,965ebfb0e9f5bc682af6c7df8c1613bb421282e911667549baa9b170a57ab5cf,executed_reference_runtime
supply_chain-A13-078,supply_chain,G3,A13,supply_chain-A13-template-02,true,record,unsatisfied,reject,false,cryptographic suite mismatch,d6a775be20d0882032733c22c3340e7936debd8b03ef964ec72fc49aee7e8af8,executed_reference_runtime
supply_chain-A13-079,supply_chain,G3,A13,supply_chain-A13-template-03,true,record,unsatisfied,reject,false,cryptographic suite mismatch,77e2304a58aa5f64a09ad0f5e6a80c9d8e1f78270874dc7cd3d470bfbd7c49d0,executed_reference_runtime
supply_chain-A13-080,supply_chain,G3,A13,supply_chain-A13-template-04,true,record,unsatisfied,reject,false,cryptographic suite mismatch,b54851f2d887337e19875af2a5db4734ff016d50c4c23ba0f925b64d91fe064a,executed_reference_runtime
supply_chain-A13-081,supply_chain,G3,A13,supply_chain-A13-template-05,true,record,unsatisfied,reject,false,cryptographic suite mismatch,8487d236079a8a0b423b6d694c0c3217f6ea86847bd460730c172db0a4f04bb4,executed_reference_runtime
supply_chain-A13-082,supply_chain,G3,A13,supply_chain-A13-template-06,true,record,unsatisfied,reject,false,cryptographic suite mismatch,f41908b7840c00797e68fd81fa84416ff1d67582f1605083c425b578c4219cb3,executed_reference_runtime
supply_chain-A13-083,supply_chain,G3,A13,supply_chain-A13-template-07,true,record,unsatisfied,reject,false,cryptographic suite mismatch,20fa29be963fbc8382427a091db32388d6fc1e82bcaf7e23408774baca5e7678,executed_reference_runtime
supply_chain-A13-084,supply_chain,G3,A13,supply_chain-A13-template-08,true,record,unsatisfied,reject,false,cryptographic suite mismatch,148f277fb2820c15d0c1b22fd3962b5094a67577ad6268251845507730de8ada,executed_reference_runtime
supply_chain-A13-085,supply_chain,G3,A13,supply_chain-A13-template-09,true,record,unsatisfied,reject,false,cryptographic suite mismatch,aed147447aaa3d2ff952d6051b88fee0ccd4e5ce251f95e03c20332e21d7b032,executed_reference_runtime
supply_chain-A13-086,supply_chain,G3,A13,supply_chain-A13-template-10,true,record,unsatisfied,reject,false,cryptographic suite mismatch,f571028f0560db206cfadf293fab9df5c63d77cedb617034ecd6b6e0839684a9,executed_reference_runtime
supply_chain-A13-087,supply_chain,G3,A13,supply_chain-A13-template-11,true,record,unsatisfied,reject,false,cryptographic suite mismatch,5302004c9873ec0d75c63df0fc868faf39b98ea429cd2ab269b3367946746e83,executed_reference_runtime
supply_chain-A13-088,supply_chain,G3,A13,supply_chain-A13-template-12,true,record,unsatisfied,reject,false,cryptographic suite mismatch,65fb34a74f1937f865c21e3fba08953f0f6bce58ab681875632885efd6823c2d,executed_reference_runtime
supply_chain-A13-089,supply_chain,G3,A13,supply_chain-A13-template-13,true,record,unsatisfied,reject,false,cryptographic suite mismatch,bbdf35aee12c81fbc29de098e8d6fccca86c211f1bebb2604668bb0909e7e7a4,executed_reference_runtime
supply_chain-A13-090,supply_chain,G3,A13,supply_chain-A13-template-14,true,record,unsatisfied,reject,false,cryptographic suite mismatch,33ab55ec7b3f24c2db479b33dc39b6b91f8e61f747f873e9322e1b88564f111c,executed_reference_runtime
supply_chain-A13-091,supply_chain,G3,A13,supply_chain-A13-template-15,true,record,unsatisfied,reject,false,cryptographic suite mismatch,696fadc36c636b32496bfae1750b80d349b058bfa1a9512b23fb8d516310b560,executed_reference_runtime
supply_chain-A13-092,supply_chain,G3,A13,supply_chain-A13-template-16,true,record,unsatisfied,reject,false,cryptographic suite mismatch,50e8becb7d83d962bf02fdf64b4270fa522a2e5d3f9897436229ce5e5909808d,executed_reference_runtime
